timestamp,Solar,temperature_2m,cloudcover,shortwave_radiation
2023-08-22 00:00:00,0.0,18.4,99,57.0
2023-08-22 01:00:00,0.0,17.4,97,3.0
2023-08-22 02:00:00,0.0,17.0,91,0.0
2023-08-22 03:00:00,0.0,16.4,99,0.0
2023-08-22 04:00:00,0.0,15.8,96,0.0
2023-08-22 05:00:00,0.0,15.4,100,0.0
2023-08-22 06:00:00,2.0,15.1,100,0.0
2023-08-22 07:00:00,38.0,14.8,96,0.0
2023-08-22 08:00:00,127.0,14.4,100,0.0
2023-08-22 09:00:00,223.0,14.4,98,0.0
2023-08-22 10:00:00,326.0,14.4,89,0.0
2023-08-22 11:00:00,402.0,14.2,96,3.0
2023-08-22 12:00:00,402.0,15.4,99,87.0
2023-08-22 13:00:00,387.0,17.0,97,251.0
2023-08-22 14:00:00,368.0,18.9,35,433.0
2023-08-22 15:00:00,349.0,20.3,65,590.0
2023-08-22 16:00:00,288.0,21.4,14,727.0
2023-08-22 17:00:00,195.0,22.1,53,795.0
2023-08-22 18:00:00,89.0,22.5,27,806.0
2023-08-22 19:00:00,15.0,21.6,8,786.0
2023-08-22 20:00:00,0.0,20.8,15,702.0
2023-08-22 21:00:00,0.0,20.2,0,582.0
2023-08-22 22:00:00,0.0,20.0,0,426.0
2023-08-22 23:00:00,0.0,19.8,48,253.0
2023-08-23 00:00:00,0.0,18.8,12,80.0
2023-08-23 01:00:00,0.0,18.0,44,2.0
2023-08-23 02:00:00,0.0,17.1,18,0.0
2023-08-23 03:00:00,0.0,17.0,8,0.0
2023-08-23 04:00:00,0.0,16.4,54,0.0
2023-08-23 05:00:00,0.0,16.8,97,0.0
2023-08-23 06:00:00,0.0,17.0,100,0.0
2023-08-23 07:00:00,14.0,17.0,100,0.0
2023-08-23 08:00:00,54.0,17.3,100,0.0
2023-08-23 09:00:00,111.0,17.1,100,0.0
2023-08-23 10:00:00,169.0,17.2,100,0.0
2023-08-23 11:00:00,198.0,16.9,100,2.0
2023-08-23 12:00:00,194.0,17.4,100,37.0
2023-08-23 13:00:00,197.0,16.5,100,27.0
2023-08-23 14:00:00,162.0,16.9,100,50.0
2023-08-23 15:00:00,206.0,18.5,100,292.0
2023-08-23 16:00:00,161.0,18.8,100,152.0
2023-08-23 17:00:00,119.0,19.6,100,373.0
2023-08-23 18:00:00,53.0,19.9,100,270.0
2023-08-23 19:00:00,10.0,20.8,100,326.0
2023-08-23 20:00:00,0.0,21.6,100,515.0
2023-08-23 21:00:00,0.0,21.9,100,478.0
2023-08-23 22:00:00,0.0,21.0,98,185.0
2023-08-23 23:00:00,0.0,20.6,100,83.0
2023-08-24 00:00:00,0.0,19.5,100,25.0
2023-08-24 01:00:00,0.0,19.2,100,1.0
2023-08-24 02:00:00,0.0,18.7,100,0.0
2023-08-24 03:00:00,0.0,18.3,100,0.0
2023-08-24 04:00:00,0.0,18.5,100,0.0
2023-08-24 05:00:00,0.0,18.6,98,0.0
2023-08-24 06:00:00,0.0,18.6,100,0.0
2023-08-24 07:00:00,2.0,18.6,100,0.0
2023-08-24 08:00:00,18.0,18.5,100,0.0
2023-08-24 09:00:00,62.0,18.5,100,0.0
2023-08-24 10:00:00,79.0,18.4,100,0.0
2023-08-24 11:00:00,78.0,18.5,100,1.0
2023-08-24 12:00:00,103.0,19.1,100,25.0
2023-08-24 13:00:00,144.0,19.8,100,81.0
2023-08-24 14:00:00,131.0,20.7,100,195.0
2023-08-24 15:00:00,117.0,21.2,100,202.0
2023-08-24 16:00:00,79.0,21.0,100,168.0
2023-08-24 17:00:00,53.0,21.5,100,322.0
2023-08-24 18:00:00,24.0,21.9,41,212.0
2023-08-24 19:00:00,6.0,23.5,78,576.0
2023-08-24 20:00:00,0.0,23.7,90,490.0
2023-08-24 21:00:00,0.0,24.2,24,473.0
2023-08-24 22:00:00,0.0,24.5,97,377.0
2023-08-24 23:00:00,0.0,24.1,65,180.0
2023-08-25 00:00:00,0.0,25.3,96,64.0
2023-08-25 01:00:00,0.0,23.6,100,1.0
2023-08-25 02:00:00,0.0,21.8,100,0.0
2023-08-25 03:00:00,0.0,21.4,55,0.0
2023-08-25 04:00:00,0.0,21.0,9,0.0
2023-08-25 05:00:00,0.0,20.3,68,0.0
2023-08-25 06:00:00,0.0,20.1,100,0.0
2023-08-25 07:00:00,3.0,20.4,99,0.0
2023-08-25 08:00:00,18.0,20.2,100,0.0
2023-08-25 09:00:00,72.0,20.0,100,0.0
2023-08-25 10:00:00,128.0,19.7,100,0.0
2023-08-25 11:00:00,184.0,19.6,100,1.0
2023-08-25 12:00:00,191.0,19.5,100,37.0
2023-08-25 13:00:00,175.0,19.4,100,104.0
2023-08-25 14:00:00,182.0,19.9,100,226.0
2023-08-25 15:00:00,143.0,19.9,100,326.0
2023-08-25 16:00:00,103.0,20.3,86,589.0
2023-08-25 17:00:00,82.0,20.4,24,678.0
2023-08-25 18:00:00,50.0,20.2,73,720.0
2023-08-25 19:00:00,8.0,20.0,95,732.0
2023-08-25 20:00:00,0.0,20.0,25,666.0
2023-08-25 21:00:00,0.0,19.8,99,575.0
2023-08-25 22:00:00,0.0,19.5,98,400.0
2023-08-25 23:00:00,0.0,19.3,94,210.0
2023-08-26 00:00:00,0.0,19.1,3,65.0
2023-08-26 01:00:00,0.0,17.9,1,1.0
2023-08-26 02:00:00,0.0,17.5,1,0.0
2023-08-26 03:00:00,0.0,17.3,7,0.0
2023-08-26 04:00:00,0.0,18.1,91,0.0
2023-08-26 05:00:00,0.0,18.0,88,0.0
2023-08-26 06:00:00,1.0,17.9,35,0.0
2023-08-26 07:00:00,18.0,17.4,20,0.0
2023-08-26 08:00:00,93.0,17.6,42,0.0
2023-08-26 09:00:00,183.0,18.2,87,0.0
2023-08-26 10:00:00,259.0,18.5,17,0.0
2023-08-26 11:00:00,241.0,18.1,28,1.0
2023-08-26 12:00:00,263.0,19.1,30,59.0
2023-08-26 13:00:00,305.0,19.1,76,215.0
2023-08-26 14:00:00,337.0,19.5,69,381.0
2023-08-26 15:00:00,328.0,20.1,57,551.0
2023-08-26 16:00:00,240.0,20.7,46,663.0
2023-08-26 17:00:00,174.0,21.2,23,786.0
2023-08-26 18:00:00,82.0,20.8,36,733.0
2023-08-26 19:00:00,13.0,20.2,7,710.0
2023-08-26 20:00:00,0.0,19.5,6,690.0
2023-08-26 21:00:00,0.0,18.4,7,555.0
2023-08-26 22:00:00,0.0,17.6,2,411.0
2023-08-26 23:00:00,0.0,16.9,0,239.0
2023-08-27 00:00:00,0.0,16.5,0,74.0
2023-08-27 01:00:00,0.0,15.8,0,1.0
2023-08-27 02:00:00,0.0,15.3,0,0.0
2023-08-27 03:00:00,0.0,14.9,0,0.0
2023-08-27 04:00:00,0.0,14.7,0,0.0
2023-08-27 05:00:00,0.0,14.4,0,0.0
2023-08-27 06:00:00,0.0,14.0,0,0.0
2023-08-27 07:00:00,29.0,13.6,0,0.0
2023-08-27 08:00:00,136.0,12.9,0,0.0
2023-08-27 09:00:00,248.0,12.5,0,0.0
2023-08-27 10:00:00,330.0,12.1,0,0.0
2023-08-27 11:00:00,309.0,11.8,0,1.0
2023-08-27 12:00:00,355.0,13.5,0,83.0
2023-08-27 13:00:00,351.0,14.9,0,260.0
2023-08-27 14:00:00,370.0,16.8,0,448.0
2023-08-27 15:00:00,355.0,18.1,0,616.0
2023-08-27 16:00:00,312.0,19.1,2,750.0
2023-08-27 17:00:00,212.0,19.9,30,818.0
2023-08-27 18:00:00,90.0,20.0,52,800.0
2023-08-27 19:00:00,14.0,19.2,8,795.0
2023-08-27 20:00:00,0.0,18.8,2,723.0
2023-08-27 21:00:00,0.0,18.2,2,586.0
2023-08-27 22:00:00,0.0,17.6,1,421.0
2023-08-27 23:00:00,0.0,17.0,0,239.0
2023-08-28 00:00:00,0.0,16.2,0,72.0
2023-08-28 01:00:00,0.0,15.7,0,0.0
2023-08-28 02:00:00,0.0,15.3,1,0.0
2023-08-28 03:00:00,0.0,14.7,0,0.0
2023-08-28 04:00:00,0.0,14.2,0,0.0
2023-08-28 05:00:00,0.0,13.7,0,0.0
2023-08-28 06:00:00,0.0,13.2,0,0.0
2023-08-28 07:00:00,33.0,11.9,0,0.0
2023-08-28 08:00:00,137.0,12.1,0,0.0
2023-08-28 09:00:00,264.0,12.2,0,0.0
2023-08-28 10:00:00,337.0,11.1,12,0.0
2023-08-28 11:00:00,377.0,11.6,4,1.0
2023-08-28 12:00:00,376.0,13.9,2,77.0
2023-08-28 13:00:00,414.0,15.6,3,247.0
2023-08-28 14:00:00,405.0,17.0,0,429.0
2023-08-28 15:00:00,386.0,18.5,0,596.0
2023-08-28 16:00:00,309.0,19.6,1,698.0
2023-08-28 17:00:00,202.0,20.0,0,762.0
2023-08-28 18:00:00,83.0,20.0,0,827.0
2023-08-28 19:00:00,12.0,19.5,1,791.0
2023-08-28 20:00:00,0.0,19.5,0,693.0
2023-08-28 21:00:00,0.0,19.5,0,582.0
2023-08-28 22:00:00,0.0,19.4,0,423.0
2023-08-28 23:00:00,0.0,18.9,0,239.0
2023-08-29 00:00:00,0.0,17.7,0,68.0
2023-08-29 01:00:00,0.0,15.2,0,0.0
2023-08-29 02:00:00,0.0,15.0,1,0.0
2023-08-29 03:00:00,0.0,14.4,29,0.0
2023-08-29 04:00:00,0.0,12.7,97,0.0
2023-08-29 05:00:00,0.0,12.7,97,0.0
2023-08-29 06:00:00,0.0,13.1,98,0.0
2023-08-29 07:00:00,22.0,13.8,18,0.0
2023-08-29 08:00:00,99.0,13.9,22,0.0
2023-08-29 09:00:00,207.0,14.1,29,0.0
2023-08-29 10:00:00,309.0,14.4,99,0.0
2023-08-29 11:00:00,334.0,14.9,73,1.0
2023-08-29 12:00:00,342.0,16.5,38,60.0
2023-08-29 13:00:00,336.0,17.7,13,234.0
2023-08-29 14:00:00,352.0,18.7,70,417.0
2023-08-29 15:00:00,306.0,19.4,0,577.0
2023-08-29 16:00:00,272.0,20.0,25,708.0
2023-08-29 17:00:00,164.0,20.8,98,782.0
2023-08-29 18:00:00,60.0,21.3,54,810.0
2023-08-29 19:00:00,6.0,21.5,100,549.0
2023-08-29 20:00:00,0.0,21.2,94,260.0
2023-08-29 21:00:00,0.0,21.2,45,336.0
2023-08-29 22:00:00,0.0,21.1,80,338.0
2023-08-29 23:00:00,0.0,19.9,99,161.0
2023-08-30 00:00:00,0.0,18.0,100,10.0
2023-08-30 01:00:00,0.0,18.0,57,0.0
2023-08-30 02:00:00,0.0,17.4,99,0.0
2023-08-30 03:00:00,0.0,17.0,83,0.0
2023-08-30 04:00:00,0.0,16.7,20,0.0
2023-08-30 05:00:00,0.0,16.1,57,0.0
2023-08-30 06:00:00,0.0,15.5,93,0.0
2023-08-30 07:00:00,22.0,15.1,100,0.0
2023-08-30 08:00:00,103.0,14.6,100,0.0
2023-08-30 09:00:00,164.0,14.1,100,0.0
2023-08-30 10:00:00,140.0,13.7,100,0.0
2023-08-30 11:00:00,160.0,13.4,100,0.0
2023-08-30 12:00:00,156.0,13.7,100,17.0
2023-08-30 13:00:00,187.0,13.6,100,65.0
2023-08-30 14:00:00,181.0,14.0,100,95.0
2023-08-30 15:00:00,133.0,14.3,100,144.0
2023-08-30 16:00:00,115.0,14.6,100,271.0
2023-08-30 17:00:00,81.0,14.5,100,256.0
2023-08-30 18:00:00,43.0,14.6,100,347.0
2023-08-30 19:00:00,10.0,14.8,100,444.0
2023-08-30 20:00:00,0.0,14.9,100,436.0
2023-08-30 21:00:00,0.0,14.9,42,411.0
2023-08-30 22:00:00,0.0,14.4,60,341.0
2023-08-30 23:00:00,0.0,13.8,10,197.0
2023-08-31 00:00:00,0.0,13.4,3,59.0
2023-08-31 01:00:00,0.0,13.0,22,0.0
2023-08-31 02:00:00,0.0,13.1,1,0.0
2023-08-31 03:00:00,0.0,12.9,0,0.0
2023-08-31 04:00:00,0.0,12.9,0,0.0
2023-08-31 05:00:00,0.0,13.0,0,0.0
2023-08-31 06:00:00,0.0,12.9,0,0.0
2023-08-31 07:00:00,26.0,12.4,0,0.0
2023-08-31 08:00:00,123.0,11.4,0,0.0
2023-08-31 09:00:00,251.0,10.9,0,0.0
2023-08-31 10:00:00,362.0,10.7,0,0.0
2023-08-31 11:00:00,405.0,10.3,0,0.0
2023-08-31 12:00:00,415.0,12.5,0,71.0
2023-08-31 13:00:00,419.0,14.0,0,242.0
2023-08-31 14:00:00,410.0,15.9,0,427.0
2023-08-31 15:00:00,377.0,17.0,0,593.0
2023-08-31 16:00:00,312.0,17.9,0,724.0
2023-08-31 17:00:00,204.0,18.5,0,804.0
2023-08-31 18:00:00,81.0,18.7,0,828.0
2023-08-31 19:00:00,10.0,18.7,0,794.0
2023-08-31 20:00:00,0.0,18.6,2,710.0
2023-08-31 21:00:00,0.0,18.5,1,536.0
2023-08-31 22:00:00,0.0,18.5,0,401.0
2023-08-31 23:00:00,0.0,17.9,0,218.0
2023-09-01 00:00:00,0.0,16.6,0,56.0
2023-09-01 01:00:00,0.0,14.9,0,0.0
2023-09-01 02:00:00,0.0,14.4,0,0.0
2023-09-01 03:00:00,0.0,13.7,0,0.0
2023-09-01 04:00:00,0.0,13.2,0,0.0
2023-09-01 05:00:00,0.0,13.1,0,0.0
2023-09-01 06:00:00,0.0,13.4,0,0.0
2023-09-01 07:00:00,31.0,13.0,0,0.0
2023-09-01 08:00:00,129.0,12.8,0,0.0
2023-09-01 09:00:00,248.0,12.6,0,0.0
2023-09-01 10:00:00,342.0,12.8,0,0.0
2023-09-01 11:00:00,383.0,12.9,0,0.0
2023-09-01 12:00:00,405.0,14.5,0,69.0
2023-09-01 13:00:00,395.0,15.9,0,237.0
2023-09-01 14:00:00,404.0,17.9,0,420.0
2023-09-01 15:00:00,364.0,19.6,0,584.0
2023-09-01 16:00:00,290.0,20.4,0,712.0
2023-09-01 17:00:00,198.0,20.5,0,792.0
2023-09-01 18:00:00,75.0,20.9,1,816.0
2023-09-01 19:00:00,9.0,21.6,0,779.0
2023-09-01 20:00:00,0.0,22.0,1,697.0
2023-09-01 21:00:00,0.0,21.9,2,563.0
2023-09-01 22:00:00,0.0,21.5,0,393.0
2023-09-01 23:00:00,0.0,21.2,2,211.0
2023-09-02 00:00:00,0.0,19.8,30,53.0
2023-09-02 01:00:00,0.0,19.5,7,0.0
2023-09-02 02:00:00,0.0,18.8,0,0.0
2023-09-02 03:00:00,0.0,18.1,45,0.0
2023-09-02 04:00:00,0.0,17.5,93,0.0
2023-09-02 05:00:00,0.0,17.0,99,0.0
2023-09-02 06:00:00,0.0,17.1,91,0.0
2023-09-02 07:00:00,24.0,17.4,25,0.0
2023-09-02 08:00:00,117.0,17.6,100,0.0
2023-09-02 09:00:00,188.0,18.0,94,0.0
2023-09-02 10:00:00,231.0,18.0,36,0.0
2023-09-02 11:00:00,253.0,18.1,100,0.0
2023-09-02 12:00:00,309.0,19.1,100,57.0
2023-09-02 13:00:00,272.0,19.5,100,119.0
2023-09-02 14:00:00,211.0,19.8,71,226.0
2023-09-02 15:00:00,180.0,20.2,97,546.0
2023-09-02 16:00:00,129.0,20.7,100,602.0
2023-09-02 17:00:00,82.0,20.8,100,517.0
2023-09-02 18:00:00,46.0,20.9,100,391.0
2023-09-02 19:00:00,8.0,21.3,100,347.0
2023-09-02 20:00:00,0.0,21.0,100,168.0
2023-09-02 21:00:00,0.0,21.0,94,160.0
2023-09-02 22:00:00,0.0,21.5,15,286.0
2023-09-02 23:00:00,0.0,21.2,5,195.0
2023-09-03 00:00:00,0.0,20.2,1,47.0
2023-09-03 01:00:00,0.0,20.0,27,0.0
2023-09-03 02:00:00,0.0,20.0,0,0.0
2023-09-03 03:00:00,0.0,19.9,2,0.0
2023-09-03 04:00:00,0.0,19.5,0,0.0
2023-09-03 05:00:00,0.0,19.0,10,0.0
2023-09-03 06:00:00,0.0,18.8,0,0.0
2023-09-03 07:00:00,22.0,18.7,0,0.0
2023-09-03 08:00:00,127.0,18.8,0,0.0
2023-09-03 09:00:00,245.0,18.8,0,0.0
2023-09-03 10:00:00,340.0,18.6,0,0.0
2023-09-03 11:00:00,397.0,18.6,0,0.0
2023-09-03 12:00:00,410.0,19.5,0,61.0
2023-09-03 13:00:00,391.0,20.5,16,221.0
2023-09-03 14:00:00,330.0,21.2,17,399.0
2023-09-03 15:00:00,326.0,21.7,11,554.0
2023-09-03 16:00:00,245.0,22.4,43,671.0
2023-09-03 17:00:00,139.0,23.4,99,749.0
2023-09-03 18:00:00,58.0,23.9,100,592.0
2023-09-03 19:00:00,5.0,24.4,100,429.0
2023-09-03 20:00:00,0.0,25.5,100,500.0
2023-09-03 21:00:00,0.0,25.5,100,369.0
2023-09-03 22:00:00,0.0,25.0,100,240.0
2023-09-03 23:00:00,0.0,24.4,100,119.0
2023-09-04 00:00:00,0.0,22.9,100,27.0
2023-09-04 01:00:00,0.0,23.1,100,0.0
2023-09-04 02:00:00,0.0,22.4,100,0.0
2023-09-04 03:00:00,0.0,21.9,100,0.0
2023-09-04 04:00:00,0.0,21.6,100,0.0
2023-09-04 05:00:00,0.0,21.0,65,0.0
2023-09-04 06:00:00,0.0,20.5,3,0.0
2023-09-04 07:00:00,20.0,20.1,9,0.0
2023-09-04 08:00:00,110.0,20.0,0,0.0
2023-09-04 09:00:00,228.0,20.0,0,0.0
2023-09-04 10:00:00,329.0,19.9,0,0.0
2023-09-04 11:00:00,390.0,19.5,0,0.0
2023-09-04 12:00:00,412.0,20.6,0,58.0
2023-09-04 13:00:00,411.0,22.0,0,217.0
2023-09-04 14:00:00,401.0,22.8,0,396.0
2023-09-04 15:00:00,369.0,23.1,0,557.0
2023-09-04 16:00:00,290.0,23.6,0,683.0
2023-09-04 17:00:00,181.0,24.5,0,762.0
2023-09-04 18:00:00,68.0,25.4,0,787.0
2023-09-04 19:00:00,7.0,26.4,0,755.0
2023-09-04 20:00:00,0.0,27.4,0,669.0
2023-09-04 21:00:00,0.0,28.1,0,539.0
2023-09-04 22:00:00,0.0,28.2,0,375.0
2023-09-04 23:00:00,0.0,27.4,0,195.0
2023-09-05 00:00:00,0.0,24.9,0,41.0
2023-09-05 01:00:00,0.0,23.9,0,0.0
2023-09-05 02:00:00,0.0,22.9,0,0.0
2023-09-05 03:00:00,0.0,21.5,0,0.0
2023-09-05 04:00:00,0.0,22.0,0,0.0
2023-09-05 05:00:00,0.0,21.8,0,0.0
2023-09-05 06:00:00,0.0,21.7,0,0.0
2023-09-05 07:00:00,19.0,21.6,0,0.0
2023-09-05 08:00:00,122.0,21.6,1,0.0
2023-09-05 09:00:00,241.0,21.6,1,0.0
2023-09-05 10:00:00,334.0,21.5,3,0.0
2023-09-05 11:00:00,385.0,21.5,4,0.0
2023-09-05 12:00:00,377.0,22.4,3,54.0
2023-09-05 13:00:00,397.0,23.5,4,208.0
2023-09-05 14:00:00,389.0,24.1,0,384.0
2023-09-05 15:00:00,360.0,24.5,10,545.0
2023-09-05 16:00:00,288.0,25.1,2,666.0
2023-09-05 17:00:00,186.0,25.9,0,734.0
2023-09-05 18:00:00,66.0,26.7,3,762.0
2023-09-05 19:00:00,4.0,27.4,10,714.0
2023-09-05 20:00:00,0.0,27.8,14,623.0
2023-09-05 21:00:00,0.0,28.1,8,502.0
2023-09-05 22:00:00,0.0,28.0,2,348.0
2023-09-05 23:00:00,0.0,27.3,11,180.0
2023-09-06 00:00:00,0.0,25.9,2,36.0
2023-09-06 01:00:00,0.0,25.0,10,0.0
2023-09-06 02:00:00,0.0,24.4,0,0.0
2023-09-06 03:00:00,0.0,24.4,1,0.0
2023-09-06 04:00:00,0.0,24.1,0,0.0
2023-09-06 05:00:00,0.0,23.8,0,0.0
2023-09-06 06:00:00,0.0,23.5,7,0.0
2023-09-06 07:00:00,14.0,23.4,45,0.0
2023-09-06 08:00:00,113.0,23.1,5,0.0
2023-09-06 09:00:00,223.0,22.9,1,0.0
2023-09-06 10:00:00,296.0,22.8,0,0.0
2023-09-06 11:00:00,334.0,22.5,1,0.0
2023-09-06 12:00:00,335.0,23.2,3,51.0
2023-09-06 13:00:00,332.0,24.2,2,204.0
2023-09-06 14:00:00,327.0,24.9,31,376.0
2023-09-06 15:00:00,289.0,25.4,52,532.0
2023-09-06 16:00:00,176.0,26.5,100,609.0
2023-09-06 17:00:00,85.0,26.3,100,682.0
2023-09-06 18:00:00,66.0,25.5,100,643.0
2023-09-06 19:00:00,25.0,21.9,100,448.0
2023-09-06 20:00:00,0.0,21.9,100,236.0
2023-09-06 21:00:00,0.0,21.1,100,50.0
2023-09-06 22:00:00,0.0,22.1,100,104.0
2023-09-06 23:00:00,0.0,22.9,99,70.0
2023-09-07 00:00:00,0.0,20.1,76,25.0
2023-09-07 01:00:00,0.0,19.9,99,0.0
2023-09-07 02:00:00,0.0,20.0,13,0.0
2023-09-07 03:00:00,0.0,20.0,45,0.0
2023-09-07 04:00:00,0.0,19.5,11,0.0
2023-09-07 05:00:00,0.0,19.0,21,0.0
2023-09-07 06:00:00,0.0,18.8,81,0.0
2023-09-07 07:00:00,7.0,18.8,65,0.0
2023-09-07 08:00:00,35.0,19.1,100,0.0
2023-09-07 09:00:00,66.0,19.2,95,0.0
2023-09-07 10:00:00,89.0,18.9,19,0.0
2023-09-07 11:00:00,159.0,18.5,97,0.0
2023-09-07 12:00:00,189.0,19.7,100,37.0
2023-09-07 13:00:00,258.0,19.6,100,35.0
2023-09-07 14:00:00,297.0,19.8,100,113.0
2023-09-07 15:00:00,275.0,20.1,86,203.0
2023-09-07 16:00:00,205.0,21.4,37,521.0
2023-09-07 17:00:00,163.0,21.7,23,697.0
2023-09-07 18:00:00,99.0,21.2,100,667.0
2023-09-07 19:00:00,63.0,21.4,81,538.0
2023-09-07 20:00:00,17.0,19.9,100,374.0
2023-09-07 21:00:00,0.0,18.2,100,325.0
2023-09-07 22:00:00,0.0,17.6,100,166.0
2023-09-07 23:00:00,0.0,17.1,31,110.0
2023-09-08 00:00:00,0.0,17.2,35,25.0
2023-09-08 01:00:00,0.0,16.9,100,0.0
2023-09-08 02:00:00,0.0,17.0,100,0.0
2023-09-08 03:00:00,0.0,16.9,100,0.0
2023-09-08 04:00:00,0.0,16.4,77,0.0
2023-09-08 05:00:00,0.0,16.1,44,0.0
2023-09-08 06:00:00,0.0,15.9,62,0.0
2023-09-08 07:00:00,5.0,15.7,100,0.0
2023-09-08 08:00:00,38.0,15.6,100,0.0
2023-09-08 09:00:00,85.0,15.6,100,0.0
2023-09-08 10:00:00,166.0,15.4,100,0.0
2023-09-08 11:00:00,244.0,15.2,100,0.0
2023-09-08 12:00:00,229.0,15.3,100,19.0
2023-09-08 13:00:00,166.0,15.3,100,68.0
2023-09-08 14:00:00,143.0,15.7,100,145.0
2023-09-08 15:00:00,140.0,16.0,100,197.0
2023-09-08 16:00:00,127.0,16.6,100,411.0
2023-09-08 17:00:00,78.0,17.0,100,621.0
2023-09-08 18:00:00,39.0,16.9,100,596.0
2023-09-08 19:00:00,15.0,16.6,100,491.0
2023-09-08 20:00:00,14.0,16.4,100,452.0
2023-09-08 21:00:00,14.0,16.2,82,405.0
2023-09-08 22:00:00,4.0,15.8,100,236.0
2023-09-08 23:00:00,0.0,15.6,86,87.0
2023-09-09 00:00:00,0.0,15.1,100,13.0
2023-09-09 01:00:00,0.0,14.9,100,0.0
2023-09-09 02:00:00,0.0,15.1,100,0.0
2023-09-09 03:00:00,0.0,15.1,100,0.0
2023-09-09 04:00:00,0.0,15.1,100,0.0
2023-09-09 05:00:00,0.0,15.1,100,0.0
2023-09-09 06:00:00,0.0,15.1,100,0.0
2023-09-09 07:00:00,4.0,15.1,100,0.0
2023-09-09 08:00:00,70.0,15.0,100,0.0
2023-09-09 09:00:00,173.0,15.0,100,0.0
2023-09-09 10:00:00,214.0,15.1,97,0.0
2023-09-09 11:00:00,231.0,15.1,98,0.0
2023-09-09 12:00:00,251.0,15.0,81,21.0
2023-09-09 13:00:00,252.0,15.1,100,81.0
2023-09-09 14:00:00,247.0,15.9,100,160.0
2023-09-09 15:00:00,217.0,17.0,100,307.0
2023-09-09 16:00:00,137.0,17.4,100,319.0
2023-09-09 17:00:00,71.0,18.0,100,383.0
2023-09-09 18:00:00,25.0,18.3,100,390.0
2023-09-09 19:00:00,0.0,18.3,100,333.0
2023-09-09 20:00:00,0.0,18.3,100,246.0
2023-09-09 21:00:00,0.0,18.5,100,194.0
2023-09-09 22:00:00,0.0,18.4,100,119.0
2023-09-09 23:00:00,0.0,18.2,100,59.0
2023-09-10 00:00:00,0.0,18.0,100,9.0
2023-09-10 01:00:00,0.0,17.5,100,0.0
2023-09-10 02:00:00,0.0,17.5,79,0.0
2023-09-10 03:00:00,0.0,17.1,75,0.0
2023-09-10 04:00:00,0.0,16.6,57,0.0
2023-09-10 05:00:00,0.0,16.2,64,0.0
2023-09-10 06:00:00,0.0,16.1,45,0.0
2023-09-10 07:00:00,7.0,15.6,100,0.0
2023-09-10 08:00:00,32.0,15.9,100,0.0
2023-09-10 09:00:00,75.0,16.0,100,0.0
2023-09-10 10:00:00,126.0,15.9,100,0.0
2023-09-10 11:00:00,150.0,16.1,100,0.0
2023-09-10 12:00:00,206.0,16.2,100,15.0
2023-09-10 13:00:00,245.0,16.8,100,95.0
2023-09-10 14:00:00,210.0,18.1,100,260.0
2023-09-10 15:00:00,170.0,19.5,74,415.0
2023-09-10 16:00:00,137.0,20.2,93,484.0
2023-09-10 17:00:00,74.0,20.2,92,501.0
2023-09-10 18:00:00,36.0,20.2,46,540.0
2023-09-10 19:00:00,2.0,20.0,54,541.0
2023-09-10 20:00:00,0.0,19.5,68,477.0
2023-09-10 21:00:00,0.0,19.4,2,366.0
2023-09-10 22:00:00,0.0,19.0,0,274.0
2023-09-10 23:00:00,0.0,18.5,0,155.0
2023-09-11 00:00:00,0.0,17.6,4,24.0
2023-09-11 01:00:00,0.0,17.0,4,0.0
2023-09-11 02:00:00,0.0,16.4,0,0.0
2023-09-11 03:00:00,0.0,16.0,13,0.0
2023-09-11 04:00:00,0.0,15.6,3,0.0
2023-09-11 05:00:00,0.0,15.3,12,0.0
2023-09-11 06:00:00,0.0,14.9,10,0.0
2023-09-11 07:00:00,16.0,15.2,3,0.0
2023-09-11 08:00:00,105.0,14.6,6,0.0
2023-09-11 09:00:00,223.0,13.8,37,0.0
2023-09-11 10:00:00,315.0,13.4,59,0.0
2023-09-11 11:00:00,339.0,14.1,100,0.0
2023-09-11 12:00:00,318.0,15.4,100,33.0
2023-09-11 13:00:00,366.0,16.5,97,171.0
2023-09-11 14:00:00,366.0,18.4,98,322.0
2023-09-11 15:00:00,311.0,19.2,100,435.0
2023-09-11 16:00:00,229.0,19.6,100,497.0
2023-09-11 17:00:00,128.0,19.9,100,605.0
2023-09-11 18:00:00,37.0,19.8,100,619.0
2023-09-11 19:00:00,1.0,20.0,100,589.0
2023-09-11 20:00:00,0.0,19.6,100,336.0
2023-09-11 21:00:00,0.0,19.2,100,195.0
2023-09-11 22:00:00,0.0,19.2,100,252.0
2023-09-11 23:00:00,0.0,18.8,100,65.0
2023-09-12 00:00:00,0.0,19.1,100,4.0
2023-09-12 01:00:00,0.0,18.1,100,0.0
2023-09-12 02:00:00,0.0,18.1,100,0.0
2023-09-12 03:00:00,0.0,18.1,100,0.0
2023-09-12 04:00:00,0.0,18.2,100,0.0
2023-09-12 05:00:00,0.0,18.4,100,0.0
2023-09-12 06:00:00,0.0,17.7,100,0.0
2023-09-12 07:00:00,11.0,17.5,100,0.0
2023-09-12 08:00:00,33.0,18.0,100,0.0
2023-09-12 09:00:00,72.0,17.8,100,0.0
2023-09-12 10:00:00,88.0,17.6,100,0.0
2023-09-12 11:00:00,139.0,17.5,100,0.0
2023-09-12 12:00:00,183.0,18.4,100,4.0
